plc,Table,Tag,LogAddr,Address,comment,DataType,IO
P209000AE01-JC5,ET200SP Outputs,209230AS10M14PX1,%Q802.2,802.2,209230AS10 Indication 230CHB21 Holdback Up,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11SX2_2,%Q300.1,300.1,209210AS11 Indication Start 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX105_2,%Q803.5,803.5,209230ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP12PX01,%Q710.1,710.1,209220CWP12 Andon call lamp Station 02,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q658.6,%Q658.6,658.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q850.4,%Q850.4,850.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q300.6,%Q300.6,300.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP11PX01,%Q410.0,410.0,209210CWP11 Andon call lamp Station 01,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX4,%Q301.3,301.3,209210AS11 Indication Emergency Stop 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q804.7,%Q804.7,804.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q558.3,%Q558.3,558.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX3,%Q301.2,301.2,209210AS11 Indication Fault 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS20SX23_2,%Q750.3,750.3,209220AS20 Indication Leegloop,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX100_2,%Q751.0,751.0,209220ASH01 Indication handheld Select CS22 Maindrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS20SX23_2,%Q450.3,450.3,209210AS20 Indication Leegloop,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX102_2,%Q451.2,451.2,209210ASH01 Indication handheld Select CS22 Main+BrakeDrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.2,%Q358.2,358.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q1.4,%Q1.4,1.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX104_2,%Q751.4,751.4,209220ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q450.7,%Q450.7,450.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.7,%Q0.7,0.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.7,%Q250.7,250.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK01SX1_2,%Q10.0,10.0,209000AK01 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q801.7,%Q801.7,801.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.6,%Q250.6,250.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M14PX3,%Q802.4,802.4,209230AS10 Indication 230CHB22 Holdback Up,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.3,%Q258.3,258.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE142RST,%Q70.6,70.6,Reset Brake Movidrive 209220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.2,%Q250.2,250.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP11PX01,%Q710.0,710.0,209220CWP11 Andon call lamp Station 01,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP14PX01,%Q710.3,710.3,209220CWP14 Andon call lamp Station 04,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M14PX2,%Q802.3,802.3,209230AS10 Indication 230CHB21 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.2,%Q258.2,258.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q730.7,%Q730.7,730.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX100_2,%Q803.0,803.0,209230ASH01 Indication handheld Select CA21,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE143EN,%Q70.3,70.3,Enable Movidrive 209220CR23,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q100.2,%Q100.2,100.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP15PX01,%Q710.4,710.4,209220CWP15 Andon call lamp Station 05,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX21,%Q301.4,301.4,209210AS10 Indication Automatic 209210ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M1PX3,%Q302.5,302.5,209210AS11 Indication 210CR23 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M14PX1,%Q302.2,302.2,209210AS11 Indication 210CHB21 Holdback Up,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.5,%Q350.5,350.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q450.4,%Q450.4,450.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.1,%Q358.1,358.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX100_2,%Q451.0,451.0,209210ASH01 Indication handheld Select CS22 Maindrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX108_2,%Q452.0,452.0,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.6,%Q10.6,10.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M1PX2,%Q502.1,502.1,209220AS10 Indication 220CR21 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.3,%Q10.3,10.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE132EN,%Q40.2,40.2,Enable Brake Movidrive 209210CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.4,%Q258.4,258.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS01P1PX1,%Q100.4,100.4,209000AS01 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q302.7,%Q302.7,302.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS02SX1_2,%Q130.0,130.0,209000AS02 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.0,%Q350.0,350.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.3,%Q350.3,350.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.3,%Q0.3,0.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q40.4,%Q40.4,40.4,SPARE,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE130EN,%Q40.0,40.0,Enable Movidrive 209210CR21,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE140EN,%Q70.0,70.0,Enable Movidrive 209220CR21,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M1PX4,%Q502.6,502.6,209220AS10 Indication R228.02 Ready to Recieve,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10SX1_2,%Q200.0,200.0,209210AS10 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q710.6,%Q710.6,710.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS20SX1_2,%Q750.1,750.1,209220AS20 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.2,%Q550.2,550.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.1,%Q858.1,858.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10SX2_2,%Q800.1,800.1,209230AS10 Indication Start 209230ZMS01,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.5,%Q858.5,858.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M1PX3,%Q602.5,602.5,209220AS11 Indication 220CR23 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10P1PX2,%Q800.5,800.5,209230AS10 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.1,%Q650.1,650.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10M1PX4,%Q202.6,202.6,209210AS10 Indication R228.01 Ready to Recieve,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q500.6,%Q500.6,500.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.6,%Q358.6,358.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.0,%Q550.0,550.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX3,%Q501.2,501.2,209220AS10 Indication Fault 209220ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP12PX01,%Q410.1,410.1,209210CWP12 Andon call lamp Station 02,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP21PX01,%Q730.0,730.0,209220CWP21 Andon call lamp Station 01,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP13PX01,%Q410.2,410.2,209210CWP13 Andon call lamp Station 03,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX101_2,%Q751.1,751.1,209220ASH01 Indication handheld Select CS22 BrakeDrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS40SX1_2,%Q550.4,550.4,209220AS40 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS30SX2_2,%Q850.2,850.2,209230AS30 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q850.3,%Q850.3,850.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP16PX01,%Q410.5,410.5,209210CWP16 Andon call lamp Station 06,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11P1PX2,%Q600.5,600.5,209220AS11 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP25PX01,%Q730.4,730.4,209220CWP25 Andon call lamp Station 05,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX105_2,%Q751.5,751.5,209220ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q850.6,%Q850.6,850.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q850.7,%Q850.7,850.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11PX24,%Q601.7,601.7,209220AS10 Indication Emergency Stop 209220ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11PX2,%Q601.1,601.1,209220AS11 Indication Manual 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q200.6,%Q200.6,200.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX110_2,%Q752.2,752.2,209220ASH01 Indication handheld - Speed,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10M1PX2,%Q202.1,202.1,209210AS10 Indication 210CR21 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q600.6,%Q600.6,600.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q752.7,%Q752.7,752.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q1.6,%Q1.6,1.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11PX23,%Q601.6,601.6,209220AS10 Indication Fault 209220ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M14PX2,%Q602.3,602.3,209220AS11 Indication 220CHB21 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.0,%Q250.0,250.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX3,%Q201.2,201.2,209210AS10 Indication Fault 209210ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q752.6,%Q752.6,752.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10P1PA1,%Q500.3,500.3,209220AS10 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK01SX2_2,%Q10.1,10.1,209000AK01 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10P1PA1,%Q800.3,800.3,209230AS10 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX1,%Q501.0,501.0,209220AS10 Indication Automatic 209220ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M14PX1,%Q602.2,602.2,209220AS11 Indication 220CHB21 Holdback Up,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS40SX1_2,%Q250.4,250.4,209210AS40 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q500.7,%Q500.7,500.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11P1PX2,%Q300.5,300.5,209210AS11 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX21,%Q501.4,501.4,209220AS10 Indication Automatic 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP15PX01,%Q410.4,410.4,209210CWP15 Andon call lamp Station 05,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX24,%Q301.7,301.7,209210AS10 Indication Emergency Stop 209210ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.7,%Q358.7,358.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q558.7,%Q558.7,558.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX23,%Q301.6,301.6,209210AS10 Indication Fault 209210ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP21PX01,%Q430.0,430.0,209210CWP21 Andon call lamp Station 01,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q750.7,%Q750.7,750.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11P1PA1,%Q600.3,600.3,209220AS11 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX1,%Q201.0,201.0,209210AS10 Indication Automatic 209210ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX106_2,%Q451.6,451.6,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX103_2,%Q751.3,751.3,209220ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M1PX1,%Q602.0,602.0,209220AS11 Indication 308220CR28 Ready to Deliver,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX108_2,%Q752.0,752.0,209220ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX21,%Q201.4,201.4,209210AS10 Indication Automatic 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10SX1_2,%Q800.0,800.0,209230AS10 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX24,%Q201.7,201.7,209210AS10 Indication Emergency Stop 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX110_2,%Q452.2,452.2,209210ASH01 Indication handheld - Speed,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q1.3,%Q1.3,1.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.5,%Q250.5,250.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.4,%Q10.4,10.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M4PX1,%Q602.4,602.4,209220AS11 Indication 220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX112_2,%Q752.4,752.4,209220ASH01 Indication handheld + Speed,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10P1PX1,%Q800.4,800.4,209230AS10 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q1.7,%Q1.7,1.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.7,%Q258.7,258.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M1PX3,%Q802.7,802.7,209230AS10 Indication 308220CR25 Ready to Recieve,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.6,%Q258.6,258.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX104_2,%Q803.4,803.4,209230ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11P1PA1,%Q300.3,300.3,209210AS11 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q100.6,%Q100.6,100.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M1PX1,%Q302.0,302.0,209210AS11 Indication 308240CR27 Ready to Deliver,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11SX22_2,%Q300.2,300.2,209210AS11 Indication Start 209210ZMS013,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M4PX1,%Q302.4,302.4,209210AS11 Indication 210CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.5,%Q358.5,358.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS20SX22_2,%Q750.2,750.2,209220AS20 Indication Start Productie,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX104_2,%Q451.4,451.4,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX112_2,%Q452.4,452.4,209210ASH01 Indication handheld + Speed,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q1.0,%Q1.0,1.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q801.5,%Q801.5,801.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10SX1_2,%Q500.0,500.0,209220AS10 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.3,%Q250.3,250.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE132RST,%Q40.6,40.6,Reset Brake Movidrive 209210CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10SX2_2,%Q500.1,500.1,209220AS10 Indication Start 209220ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M4PX1,%Q802.1,802.1,209230AS10 Indication 230CA21,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11SX1_2,%Q300.0,300.0,209210AS11 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE142EN,%Q70.2,70.2,Enable Brake Movidrive 209220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11P1PX1,%Q300.4,300.4,209210AS11 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS30SX1_2,%Q850.1,850.1,209230AS30 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS02P1PX1,%Q130.4,130.4,209000AS02 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP23PX01,%Q430.2,430.2,209210CWP23 Andon call lamp Station 03,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.7,%Q350.7,350.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q430.6,%Q430.6,430.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11SX1_2,%Q600.0,600.0,209220AS11 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.3,%Q358.3,358.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX101_2,%Q451.1,451.1,209210ASH01 Indication handheld Select CS22 BrakeDrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.3,%Q650.3,650.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.7,%Q650.7,650.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q70.4,%Q70.4,70.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX102_2,%Q803.2,803.2,209230ASH01 Indication handheld Select CHB22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q70.5,%Q70.5,70.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS01SX1_2,%Q100.0,100.0,209000AS01 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX106_2,%Q803.6,803.6,209230ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP23PX01,%Q730.2,730.2,209220CWP23 Andon call lamp Station 03,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M1PX2,%Q802.6,802.6,209230AS10 Indication 230CR22 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS01SX2_2,%Q100.1,100.1,209000AS01 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.6,%Q550.6,550.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.5,%Q10.5,10.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M1PX3,%Q502.5,502.5,209220AS10 Indication 220CR23 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE131EN,%Q40.1,40.1,Enable Main Movidrive 209210CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX23,%Q501.6,501.6,209220AS10 Indication Fault 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.1,%Q550.1,550.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q804.0,%Q804.0,804.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q410.6,%Q410.6,410.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP22PX01,%Q730.1,730.1,209220CWP22 Andon call lamp Station 02,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220NCB01JW242:TRIG,%Q558.0,558.0,Trigger RFID reader Infeed roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX103_2,%Q803.3,803.3,209230ASH01 Indication handheld Select CR22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS20SX2_2,%Q750.0,750.0,209220AS20 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE142SFR,%Q70.7,70.7,Slave free running Brake Movidrive 209220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q558.4,%Q558.4,558.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.2,%Q858.2,858.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.3,%Q858.3,858.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q750.4,%Q750.4,750.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10M1PX3,%Q202.5,202.5,209210AS10 Indication 210CR23 Skid present on roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M1PX4,%Q302.6,302.6,209210AS11 Indication R228.01 Ready to Recieve,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.6,%Q858.6,858.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q858.7,%Q858.7,858.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q602.7,%Q602.7,602.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q800.2,%Q800.2,800.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q250.1,%Q250.1,250.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q800.7,%Q800.7,800.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11M1PX4,%Q602.6,602.6,209220AS11 Indication R228.02 Ready to Recieve,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX4,%Q501.3,501.3,209220AS10 Indication Emergency Stop 209220ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M1PX1,%Q502.0,502.0,209220AS10 Indication 308220CR28 Ready to Deliver,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M14PX2,%Q502.3,502.3,209220AS10 Indication 220CHB21 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX24,%Q501.7,501.7,209220AS10 Indication Emergency Stop 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.7,%Q10.7,10.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M4PX1,%Q502.4,502.4,209220AS10 Indication 220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q502.7,%Q502.7,502.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP14PX01,%Q410.3,410.3,209210CWP14 Andon call lamp Station 04,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP25PX01,%Q430.4,430.4,209210CWP25 Andon call lamp Station 05,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS02P1PX2,%Q130.5,130.5,209000AS02 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q130.6,%Q130.6,130.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q410.7,%Q410.7,410.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q600.7,%Q600.7,600.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX2,%Q201.1,201.1,209210AS10 Indication Manual 209210ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX107_2,%Q751.7,751.7,209220ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10SX2_2,%Q200.1,200.1,209210AS10 Indication Start 209210ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10M1PX1,%Q202.0,202.0,209210AS10 Indication 308240CR27 Ready to Deliver,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10M14PX2,%Q202.3,202.3,209210AS10 Indication 210CHB21 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS41SX1_2,%Q350.4,350.4,209210AS41 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q452.6,%Q452.6,452.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.0,%Q650.0,650.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10PX1,%Q801.0,801.0,209230AS10 Indication Automatic,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q202.7,%Q202.7,202.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.4,%Q650.4,650.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q801.4,%Q801.4,801.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10P1PA1,%Q200.3,200.3,209210AS10 Signaltorch Hooter,Bool,Output
